#   123    0.30000
 0.60162602E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.60975610E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.61788618E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.62601626E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.63414634E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.64227642E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.65040650E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.65853659E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.66666667E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.67479675E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.68292683E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.69105691E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.69918699E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.70731707E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.71544715E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.72357724E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.73170732E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.73983740E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.74796748E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.75609756E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.76422764E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.77235772E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.78048780E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.78861789E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.79674797E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.80487805E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.81300813E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.82113821E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.82926829E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.83739837E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.84552846E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.85365854E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.86178862E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.86991870E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.87804878E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.88617886E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.89430894E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.90243902E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.91056911E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.91869919E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.92682927E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.93495935E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.94308943E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.95121951E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.95934959E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.96747967E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.97560976E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.98373984E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.99186992E+00  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
 0.10000000E+01  0.10000000E+01  0.10000000E+01  0.00000000E+00  0.33333333E+01
